1.403130000000000000e+05,1.432028999999999996e+03,5.174259023055908528e+02,3.472543044436031323e+02,1.490048922891393346e+00,7.413497263285364625e-01,1.419660000000000000e+05,4.226725212743606903e+02,7.212404391808536763e-01,9.883563670174548843e-01,8.598132795859827482e-01,8.168754586714350729e-01,3.687654759755623710e-03,1.012869312478345291e-03,6.672855149796673713e-01,9.942880628564821910e-01
3.720900000000000000e+04,7.254819999999999709e+02,2.669757991782057047e+02,1.784850517046705249e+02,1.495788003692073875e+00,7.436726464716311158e-01,3.762700000000000000e+04,2.176602173573541847e+02,8.038584514344970788e-01,9.888909559624737833e-01,8.883918776915429305e-01,8.152807034470810343e-01,7.175032900056591348e-03,1.955385150446670335e-03,6.646826254131673606e-01,9.942242973555679431e-01
4.126700000000000000e+04,7.590079999999999245e+02,2.722771926028689791e+02,1.937132061424135543e+02,1.405568562025125701e+00,7.027307800529757342e-01,4.178900000000000000e+04,2.292221112645679284e+02,7.110709054880675062e-01,9.875086745315753145e-01,9.001607144367436142e-01,8.418704081428545205e-01,6.597940063558508338e-03,2.044415221971682736e-03,7.087457841066165942e-01,9.961907926081071674e-01
6.460200000000000000e+04,1.017551999999999907e+03,4.258407358599303052e+02,1.944403290676836491e+02,2.190084422824122079e+00,8.896703504679382979e-01,6.521700000000000000e+04,2.867992696451317443e+02,8.007784416292733631e-01,9.905699434196605369e-01,7.840479127394813785e-01,6.734895126131550391e-01,6.591757776228759393e-03,8.365739799290571304e-04,4.535881235999050798e-01,9.933962838741745571e-01
6.859000000000000000e+04,1.012975999999999885e+03,3.879502601129018444e+02,2.280039396548024797e+02,1.701506827909455399e+00,8.090684943582666655e-01,6.960000000000000000e+04,2.955190355516625687e+02,7.465822013235806631e-01,9.854885057471264309e-01,8.399865942775738281e-01,7.617446511458974001e-01,5.656076106034434170e-03,1.174715395915457107e-03,5.802549135493849652e-01,9.873076973322894023e-01
6.108900000000000000e+04,9.869669999999999845e+02,3.793360922954032617e+02,2.101829062061289051e+02,1.804790404427007999e+00,8.324627857712751933e-01,6.325000000000000000e+04,2.788923278764160614e+02,8.124617635323846399e-01,9.658339920948616486e-01,7.880751187850996153e-01,7.352116857344334067e-01,6.209564607300877004e-03,1.119155717822111580e-03,5.405362228404673175e-01,9.755545882276942526e-01
4.772800000000000000e+04,8.638999999999998636e+02,3.496567152079670677e+02,1.741742676005686121e+02,2.007510753596678743e+00,8.671027413011868079e-01,4.824800000000000000e+04,2.465140502914993021e+02,7.804814233385661826e-01,9.892223511855413598e-01,8.036300206744673158e-01,7.050173486440233228e-01,7.326029064866892634e-03,1.116471434713213733e-03,4.970494618890484162e-01,9.978321398117071528e-01
4.055100000000000000e+04,7.463369999999999891e+02,2.806973934692481976e+02,1.847203999440137920e+02,1.519579827427418373e+00,7.529509443953079639e-01,4.096100000000000000e+04,2.272248595082755855e+02,7.239698636006569599e-01,9.899904787480774404e-01,9.148322951163598837e-01,8.095011382183325832e-01,6.922083141457625877e-03,1.833523282118166382e-03,6.552920927767761361e-01,9.957686452562855006e-01
3.260100000000000000e+04,6.667259999999999991e+02,2.407172414729465117e+02,1.733194823436655838e+02,1.388864299719299034e+00,6.939608373646068973e-01,3.297300000000000000e+04,2.037372876964622890e+02,7.710373208457499405e-01,9.887180420343917309e-01,9.216075054611024830e-01,8.463759656341846016e-01,7.383737967330650069e-03,2.337272385839494517e-03,7.163522752031983298e-01,9.949161010524166793e-01
5.065400000000000000e+04,8.799379999999999882e+02,3.572338985495090924e+02,1.814077433680346587e+02,1.969231808505348846e+00,8.614677806119427350e-01,5.125100000000000000e+04,2.539580199541155139e+02,6.348573720358950956e-01,9.883514468010380360e-01,8.220901864937825154e-01,7.109012358157255074e-01,7.052432158358847708e-03,1.111106674972449186e-03,5.053805670843257714e-01,9.952114881029254789e-01
6.768600000000000000e+04,1.044470000000000027e+03,3.686010689137847862e+02,2.342025027218571154e+02,1.573856233942733329e+00,7.721979349897801770e-01,6.906300000000000000e+04,2.935651406842171696e+02,7.083830455259026992e-01,9.800616828113462020e-01,7.796806800948266059e-01,7.964305191770391090e-01,5.445750508432834099e-03,1.351540545066964470e-03,6.343015718766080724e-01,9.982994830976743561e-01
6.542500000000000000e+04,9.847079999999999700e+02,3.250131639292420118e+02,2.574804423929975883e+02,1.262282917135771676e+00,6.102415238789615781e-01,6.643600000000000000e+04,2.886203340277639313e+02,8.164245782170310717e-01,9.847823469203443869e-01,8.478883397548589995e-01,8.880265972568388566e-01,4.967721267546687525e-03,1.905640073360379515e-03,7.885912374355598109e-01,9.954252476178662157e-01
3.000800000000000000e+04,6.458839999999999009e+02,2.105579989609250902e+02,1.825165156953046619e+02,1.153638059321892895e+00,4.986159764027165431e-01,3.072400000000000000e+04,1.954670618247810125e+02,7.826812728221178572e-01,9.766957427418304638e-01,9.039363743173375321e-01,9.283288347599436552e-01,7.016728837674123496e-03,3.214562079390055095e-03,8.617944254467546639e-01,9.941988485068200543e-01
7.205900000000000000e+04,1.082570999999999913e+03,3.664219103729829499e+02,2.510428057877500976e+02,1.459599326988014756e+00,7.284306653397289999e-01,7.318300000000000000e+04,3.028999312546490046e+02,7.357463753318358446e-01,9.846412418184551374e-01,7.726544619680387749e-01,8.266425196744524584e-01,5.085026303070857776e-03,1.464683965030253235e-03,6.833378553337274841e-01,9.973994737505420538e-01
3.386000000000000000e+04,6.833149999999999409e+02,2.255350153852154165e+02,1.915211613448730645e+02,1.177598411588020033e+00,5.280939874898085140e-01,3.431900000000000000e+04,2.076340313742730643e+02,7.751831501831502047e-01,9.866254844255368806e-01,9.112864422024723465e-01,9.206288035568785943e-01,6.660809668789587253e-03,2.951515175753578399e-03,8.475573939385696587e-01,9.980822408317414629e-01
3.145900000000000000e+04,6.636920000000000073e+02,2.467966185295555022e+02,1.625352735061455292e+02,1.518418821993270384e+00,7.525108742697962372e-01,3.184200000000000000e+04,2.001370601308600214e+02,7.344399308960172235e-01,9.879718610640034759e-01,8.974734545141317410e-01,8.109392313529300012e-01,7.845024270623843568e-03,2.092797937284116613e-03,6.576224369472810638e-01,9.985462860258341733e-01
3.924300000000000000e+04,7.449070000000000391e+02,2.830041838417131999e+02,1.770162371091650471e+02,1.598747032833976123e+00,7.802323245158673259e-01,3.967300000000000000e+04,2.235301757124572077e+02,7.109239130434782394e-01,9.891613943992135782e-01,8.887261386671586605e-01,7.898476011134861752e-01,7.211583819833172412e-03,1.731345060533790023e-03,6.238592329847287843e-01,9.973930976404152826e-01
4.512500000000000000e+04,8.941850000000000591e+02,2.738982944643715882e+02,2.112701191001397660e+02,1.296436503330349099e+00,6.364170569932195987e-01,4.667300000000000000e+04,2.396975895919152038e+02,6.755037274333103303e-01,9.668330726544254183e-01,7.092058648314364389e-01,8.751335602898207000e-01,6.069768298379425893e-03,2.196085432181092093e-03,7.658587483455373546e-01,9.928872377500461699e-01
3.451600000000000000e+04,6.857139999999999418e+02,2.548207466414403086e+02,1.728476422366316285e+02,1.474250636827235228e+00,7.347751881956728903e-01,3.486100000000000000e+04,2.096357224474847953e+02,7.966578959516226188e-01,9.901035541149134644e-01,9.224530932826191520e-01,8.226791782478543036e-01,7.382684744508063307e-03,2.086008667688277803e-03,6.768010303225647784e-01,9.977743499583702214e-01
6.776000000000000000e+04,1.020164999999999964e+03,3.727653613725753416e+02,2.321322073838643689e+02,1.605832148729597009e+00,7.824367283351120195e-01,6.889500000000000000e+04,2.937255718374800040e+02,7.215956891686101660e-01,9.835256549822193328e-01,8.181678731720949393e-01,7.879636958647135980e-01,5.501259760516165331e-03,1.308177722326944997e-03,6.208867860007788453e-01,9.970399616814441535e-01
3.875000000000000000e+04,7.379229999999998881e+02,2.763073370890628553e+02,1.789101076355063071e+02,1.544391989590571335e+00,7.620620462225797809e-01,3.923800000000000000e+04,2.221216611645238856e+02,7.856853203568532340e-01,9.875630766094092294e-01,8.942510877362583877e-01,8.038934597416312888e-01,7.130511924879041376e-03,1.836937815707199778e-03,6.462446946153695970e-01,9.980551296793820359e-01
2.685900000000000000e+04,6.067930000000000064e+02,2.169853438388035443e+02,1.581495565314439773e+02,1.372026255386062932e+00,6.846744461247272762e-01,2.724100000000000000e+04,1.849268529230996876e+02,7.211437776882803075e-01,9.859770199331889806e-01,9.166817370635769180e-01,8.522550401398546471e-01,8.078682893585150543e-03,2.629048738163246388e-03,7.263386534437851205e-01,9.965557028266318618e-01
1.794740000000000000e+05,1.655840999999999894e+03,6.114539473114847397e+02,3.776808177349781204e+02,1.618970089554686353e+00,7.864321791154899044e-01,1.839840000000000000e+05,4.780307459272871711e+02,7.880653376657591469e-01,9.754869988694668814e-01,8.225724171149987329e-01,7.817935398555377891e-01,3.406922157590986863e-03,7.850734370367198119e-04,6.112011389598523969e-01,9.895163626777586652e-01
3.912300000000000000e+04,7.141659999999999400e+02,2.461458369507998043e+02,2.025723122511666645e+02,1.215101087682737724e+00,5.680749890530935042e-01,3.945600000000000000e+04,2.231881509145899258e+02,7.717481358740679864e-01,9.915602189781022036e-01,9.639259512917494055e-01,9.067313657602150689e-01,6.291589012877330488e-03,2.623340503745482440e-03,8.221617696533850550e-01,9.990096605569926957e-01
4.463600000000000000e+04,8.047050000000000409e+02,2.986466783937797800e+02,1.908482201061606816e+02,1.564838688187164761e+00,7.691705914589306303e-01,4.515300000000000000e+04,2.383953026357665408e+02,6.973503312085989059e-01,9.885500409718069870e-01,8.662070883337344984e-01,7.982519809627048879e-01,6.690713289581947006e-03,1.675761477070999679e-03,6.372062251108826514e-01,9.971249534072087473e-01
7.283500000000000000e+04,1.074907999999999902e+03,4.341313881456222248e+02,2.192406024296100782e+02,1.980159620684337041e+00,8.631136130602812262e-01,7.519100000000000000e+04,3.045265214078825693e+02,6.056964656964657356e-01,9.686664627415515483e-01,7.921499485143620456e-01,7.014616535990577662e-01,5.960477629513588442e-03,8.901773993761715907e-04,4.920484514699246525e-01,9.743344750210014560e-01
3.060900000000000000e+04,6.491929999999998699e+02,2.388592448591477080e+02,1.634631431388773422e+02,1.461242211990346096e+00,7.291543835966901588e-01,3.096900000000000000e+04,1.974147644549378526e+02,7.427926616191030673e-01,9.883754722464399567e-01,9.126649006155074240e-01,8.264899462918040562e-01,7.803562509691519024e-03,2.246068393121651054e-03,6.830856313214290765e-01,9.981535588909472567e-01
3.541400000000000000e+04,6.974199999999999591e+02,2.589546892554866417e+02,1.746907700976051672e+02,1.482360453908358133e+00,7.381836964262338263e-01,3.577000000000000000e+04,2.123452500934528757e+02,7.012673267326732240e-01,9.900475258596589390e-01,9.149472410546732881e-01,8.200092869681593344e-01,7.312212380851827731e-03,2.039405769254979805e-03,6.724152307140291995e-01,9.967617466161416973e-01
3.853200000000000000e+04,7.757759999999999536e+02,3.167127725421443643e+02,1.553148448733041675e+02,2.039166138951483909e+00,8.714994220925058599e-01,3.901500000000000000e+04,2.214959731862755348e+02,6.750052554130754334e-01,9.876201460976546942e-01,8.045605537421696152e-01,6.993591430127797937e-01,8.219474009709964654e-03,1.212899500331223205e-03,4.891032109155697416e-01,9.973627061514758196e-01
4.627500000000000000e+04,8.326900000000000546e+02,3.377416294642853245e+02,1.755197553678823965e+02,1.924237125082543409e+00,8.543570520259191614e-01,4.678800000000000000e+04,2.427326923441085285e+02,8.016040742793791862e-01,9.890356501667094680e-01,8.386670743891367907e-01,7.186934365453354623e-01,7.298576541637716644e-03,1.201137274235384309e-03,5.165202557333441469e-01,9.939074519392302465e-01
1.717990000000000000e+05,1.542958000000000084e+03,5.601733752627802687e+02,3.920910174133574628e+02,1.428681990621131437e+00,7.141959372343709145e-01,1.734740000000000000e+05,4.676978517653851668e+02,8.021393620200208963e-01,9.903443743731048521e-01,9.068224984677010214e-01,8.349162463246055932e-01,3.260632339319671606e-03,9.773570319295177191e-04,6.970851383767694420e-01,9.959129831285299383e-01
4.774700000000000000e+04,8.274209999999999354e+02,3.086421311689871345e+02,1.989583090987698881e+02,1.551290481744928451e+00,7.644992676863047176e-01,4.841900000000000000e+04,2.465631126962624649e+02,8.120238095238094811e-01,9.861211507879138471e-01,8.764010219779772015e-01,7.988640817195002963e-01,6.464115675728048481e-03,1.623979199059081072e-03,6.381838210615403684e-01,9.900084872163761318e-01
4.243800000000000000e+04,7.821419999999999391e+02,2.979735621206895644e+02,1.822210678062030809e+02,1.635231127267854134e+00,7.912178853804772150e-01,4.302200000000000000e+04,2.324515859259102513e+02,7.907358065177290118e-01,9.864255497187485178e-01,8.717532143076701656e-01,7.801080883536887223e-01,7.021385600657183493e-03,1.604064067028432815e-03,6.085686295148466929e-01,9.951503660614157143e-01
4.462800000000000000e+04,8.050109999999999673e+02,3.144883829946909941e+02,1.813863707855392420e+02,1.733803822374966996e+00,8.169090398612802728e-01,4.509900000000000000e+04,2.383739381778990492e+02,7.392658362046117260e-01,9.895563094525376968e-01,8.653935597437838467e-01,7.579737474179550905e-01,7.046884982403221927e-03,1.434807380178951004e-03,5.745242017748181107e-01,9.961122570841064450e-01
3.788800000000000000e+04,7.364329999999999927e+02,2.654337508504199832e+02,1.823838438537743514e+02,1.455357806052331116e+00,7.265474913552393277e-01,3.847700000000000000e+04,2.196372005624862993e+02,7.669635627530364541e-01,9.846921537541908354e-01,8.779000266438373723e-01,8.274652332598749771e-01,7.005747224726034325e-03,2.025971110914950944e-03,6.846987122538193971e-01,9.964816156725749829e-01
3.315900000000000000e+04,6.538009999999999309e+02,2.224440286882898477e+02,1.899804200196308273e+02,1.170878707738958191e+00,5.201754440117669631e-01,3.341500000000000000e+04,2.054734777626379127e+02,7.881114227313780196e-01,9.923387700134670419e-01,9.748103412811873758e-01,9.237086694314787794e-01,6.708405823103526927e-03,3.012584024718655950e-03,8.532377059828729626e-01,9.990378625753795205e-01
4.241200000000000000e+04,7.520340000000001055e+02,2.469648726837309880e+02,2.188193832425673975e+02,1.128624297464377424e+00,4.636194204421860143e-01,4.284800000000000000e+04,2.323803683001378602e+02,7.714358470660991340e-01,9.898244958924570236e-01,9.423748021745768089e-01,9.409450249944234512e-01,5.822995206161723190e-03,2.815679356830500229e-03,8.853775400617561742e-01,9.992586041429383226e-01
3.750400000000000000e+04,7.244769999999999754e+02,2.698273045665358723e+02,1.777082471626581821e+02,1.518372438390887869e+00,7.524932665977572821e-01,3.784100000000000000e+04,2.185213396575893796e+02,7.212030306526672208e-01,9.910943156893317063e-01,8.979212489751922099e-01,8.098562894093799258e-01,7.194627361522393932e-03,1.909061436900250010e-03,6.558672094959293597e-01,9.958506941429615678e-01
3.817900000000000000e+04,7.191450000000000955e+02,2.508627927623746814e+02,1.940046835769405504e+02,1.293075961554735809e+00,6.339795976242525999e-01,3.861800000000000000e+04,2.204790524708498936e+02,7.376729268104180726e-01,9.886322440312808046e-01,9.276870250548973074e-01,8.788830341998733475e-01,6.570700981229856547e-03,2.418331264849663161e-03,7.724353878043758170e-01,9.988176318240484797e-01
7.342500000000000000e+04,1.034657000000000153e+03,4.047438529797355500e+02,2.319269439339611267e+02,1.745135110713925020e+00,8.195403104034171271e-01,7.412000000000000000e+04,3.057574423823226084e+02,7.450305926760220077e-01,9.906233135456017358e-01,8.619082120061510865e-01,7.554344312614701407e-01,5.512343928903446627e-03,1.107396560335522197e-03,5.706811799353408432e-01,9.959157641288143292e-01
7.139300000000000000e+04,1.015983000000000061e+03,3.934260594454678994e+02,2.344531197482495770e+02,1.678058538388910614e+00,8.030387836849551819e-01,7.297300000000000000e+04,3.014969167624727788e+02,7.791443850267379956e-01,9.783481561673496030e-01,8.691457553075327969e-01,7.663369253867707842e-01,5.510709165400920310e-03,1.172374227824309447e-03,5.872722832112492464e-01,9.854772692017873537e-01
4.321200000000000000e+04,7.809459999999999127e+02,2.922292651580473262e+02,1.890768952800312093e+02,1.545557772805836061e+00,7.624767568512702542e-01,4.388700000000000000e+04,2.345617769524605194e+02,7.219326383319968343e-01,9.846195912229134262e-01,8.903734920997756763e-01,8.026635416736982442e-01,6.762687798714415652e-03,1.731542874235699218e-03,6.442687611321646912e-01,9.957545915438037465e-01
7.387100000000000000e+04,1.055692000000000007e+03,3.734753637310705585e+02,2.526569328650563193e+02,1.478191631220914015e+00,7.364405428869212900e-01,7.488900000000000000e+04,3.066846562988295091e+02,7.685369177790031259e-01,9.864065483582368232e-01,8.329316813061888869e-01,8.211643553540114437e-01,5.055777825277450559e-03,1.418038758843684008e-03,6.743108985039694137e-01,9.967607270096227046e-01
3.862500000000000000e+04,7.243279999999999745e+02,2.414480238712054927e+02,2.039764163707555156e+02,1.183705587965326878e+00,5.350748376140742613e-01,3.911100000000000000e+04,2.217631110338138853e+02,7.699284390136942324e-01,9.875738283347396118e-01,9.251407454806390707e-01,9.184714270103446765e-01,6.251081524173605040e-03,2.744084790162647051e-03,8.435897622344188385e-01,9.985619155072232855e-01
4.738900000000000000e+04,8.099329999999998790e+02,2.992201544771503450e+02,2.021067069719941856e+02,1.480505812796272691e+00,7.374105226559785065e-01,4.788800000000000000e+04,2.456370264953038713e+02,7.328498082395150659e-01,9.895798529903107044e-01,9.077979962860518448e-01,8.209240681815827001e-01,6.314126790545281781e-03,1.768907062523110505e-03,6.739163257197998691e-01,9.977370375664699198e-01
9.589200000000000000e+04,1.194896999999999935e+03,4.708680744659190509e+02,2.615597391420106987e+02,1.800231472972477986e+00,8.315271430855696311e-01,9.690600000000000000e+04,3.494187837305605058e+02,7.448732289336316148e-01,9.895362516252863561e-01,8.439783366155974020e-01,7.420736352255096202e-01,4.910399975659273178e-03,9.185115880082484309e-04,5.506732800968028307e-01,9.913393701552533077e-01
3.342700000000000000e+04,6.656099999999999000e+02,2.282231820297067486e+02,1.866258655885693543e+02,1.222891485646699028e+00,5.755962414672151084e-01,3.378900000000000000e+04,2.063021528289568778e+02,7.544916937522571088e-01,9.892864541714758708e-01,9.481293467990190571e-01,9.039491562347223841e-01,6.827510157349051499e-03,2.812018234436997055e-03,8.171240770574667023e-01,9.992540765504931422e-01
5.643700000000000000e+04,9.493650000000000091e+02,3.711457280732354889e+02,1.941292487952823933e+02,1.911848577050975662e+00,8.522995588678827783e-01,5.721000000000000000e+04,2.680630899363401340e+02,7.606577262618774427e-01,9.864883761580143240e-01,7.868779050040251022e-01,7.222583197386154286e-01,6.576283786757543270e-03,1.103902003725734703e-03,5.216570804316480459e-01,9.973293469318126325e-01
4.842100000000000000e+04,8.921670000000000300e+02,3.517582399615571944e+02,1.758947248266049712e+02,1.999822566073635732e+00,8.659997896158438957e-01,4.914400000000000000e+04,2.482972653808762971e+02,7.996862097440131656e-01,9.852881328341200895e-01,7.644539126726048739e-01,7.058747661689804831e-01,7.264580243315032701e-03,1.112502294875765971e-03,4.982591855141128567e-01,9.964299629445927398e-01
5.723000000000000000e+04,9.536059999999999945e+02,3.954095217073262347e+02,1.849630680987283711e+02,2.137775534174569003e+00,8.838470752654308260e-01,5.794900000000000000e+04,2.699398065221084835e+02,6.147615825035179782e-01,9.875925382664066943e-01,7.908528063123823060e-01,6.826841330389413764e-01,6.909130206313581109e-03,9.257258184553040364e-04,4.660576255031310122e-01,9.963265893160870856e-01
7.119400000000000000e+04,1.045403999999999996e+03,4.027038224217185984e+02,2.288228748439502738e+02,1.759893204280164047e+00,8.228792375546931659e-01,7.263600000000000000e+04,3.010764290805162773e+02,8.087286441294074812e-01,9.801475852194504457e-01,8.186248866067645791e-01,7.476373759502676908e-01,5.656429227487128238e-03,1.090149697297186897e-03,5.589616459178021746e-01,9.837128021039953651e-01
3.326000000000000000e+04,6.693010000000000446e+02,2.433059881332564487e+02,1.743694431439549817e+02,1.395347623679621396e+00,6.974152246089749818e-01,3.365400000000000000e+04,2.057861687720812824e+02,7.230434782608695654e-01,9.882926249480001868e-01,9.330161498504814244e-01,8.457916319732093902e-01,7.315273245136994645e-03,2.309212244910933704e-03,7.153634847159047183e-01,9.981807384655106974e-01
3.791800000000000000e+04,7.019909999999998718e+02,2.347831508541704864e+02,2.058916004904305908e+02,1.140324084590729647e+00,4.805931551484285413e-01,3.826900000000000000e+04,2.197241385402794265e+02,7.794840168568197836e-01,9.908280853954898326e-01,9.669236835021939314e-01,9.358599104786502476e-01,6.191865363525779313e-03,2.929844980357226847e-03,8.758337720411071281e-01,9.987343443564213885e-01
2.807800000000000000e+04,6.163100000000000591e+02,2.273123329229863714e+02,1.574689594022422909e+02,1.443537404361291188e+00,7.211848242186035263e-01,2.838700000000000000e+04,1.890767567340679136e+02,7.969007208945904086e-01,9.891147356184168959e-01,9.289184840758144546e-01,8.317927773770519284e-01,8.095745171414857680e-03,2.390546369503887027e-03,6.918792244966298632e-01,9.987535398613682780e-01
5.141900000000000000e+04,9.084049999999999727e+02,3.769980887950669626e+02,1.749337367302744894e+02,2.155090812336272865e+00,8.858259961958625528e-01,5.216900000000000000e+04,2.558685290353960795e+02,7.224306287319985920e-01,9.856236462266863008e-01,7.830228906402179057e-01,6.786998041639518142e-01,7.331882938117562434e-03,9.596352238829893196e-04,4.606334241721866118e-01,9.927068602884766557e-01
6.498000000000000000e+04,1.023481999999999857e+03,4.135677156763044309e+02,2.007404750703881007e+02,2.060210904309607294e+00,8.742993006616504026e-01,6.589600000000000000e+04,2.876371075102982218e+02,6.009988901220865154e-01,9.860993080004856193e-01,7.795233933080125688e-01,6.955018407080622023e-01,6.364538560731062590e-03,9.186282983490832868e-04,4.837228104283027297e-01,9.965710087076782298e-01
3.187900000000000000e+04,6.596699999999999591e+02,2.465916033541788863e+02,1.652609695345019531e+02,1.492134555719748068e+00,7.421978393022305998e-01,3.217800000000000000e+04,2.014686165302483403e+02,8.131568207325783337e-01,9.907079370998819190e-01,9.205790468248273850e-01,8.170132875160370789e-01,7.735236467711625007e-03,2.126032192922895896e-03,6.675107119777626830e-01,9.960157996551115556e-01
8.452300000000000000e+04,1.141272000000000162e+03,4.316951294752543618e+02,2.505840348301558151e+02,1.722755920056337375e+00,8.142849974269735780e-01,8.577300000000000000e+04,3.280518648623265676e+02,7.800490974196168104e-01,9.854266494118195663e-01,8.154670967754544808e-01,7.599156035443090929e-01,5.107427912819638774e-03,1.050614660386611776e-03,5.774717245101114171e-01,9.948428320649367329e-01
5.070200000000000000e+04,8.450130000000000337e+02,3.232263387489411457e+02,2.004390243822842308e+02,1.612591858022980107e+00,7.845071967100170074e-01,5.121200000000000000e+04,2.540783174479125535e+02,7.753192140071870631e-01,9.900413965476840827e-01,8.922944141033760657e-01,7.860693482818620348e-01,6.375021473491009234e-03,1.501429215151696894e-03,6.179050203082713244e-01,9.964286047806426572e-01
3.063000000000000000e+04,6.440579999999999927e+02,2.382480779472596737e+02,1.643594486341243339e+02,1.449555105758578044e+00,7.239362839874574629e-01,3.092400000000000000e+04,1.974824732862084318e+02,7.573060376798694815e-01,9.904928211098176227e-01,9.279122382442780426e-01,8.288942978584052934e-01,7.778259155966688390e-03,2.264950837580108518e-03,6.870657570221788690e-01,9.959396760833821860e-01
3.684500000000000000e+04,7.125349999999998545e+02,2.705971203189336620e+02,1.736505522822691603e+02,1.558285399974298713e+00,7.669298293733093352e-01,3.716200000000000000e+04,2.165929616256425732e+02,7.915145005370569642e-01,9.914697809590441446e-01,9.119604853475271611e-01,8.004259667300220871e-01,7.344201935647541070e-03,1.859555090866567891e-03,6.406817282156903604e-01,9.983649831088120541e-01
4.573800000000000000e+04,7.864560000000000173e+02,2.900632964744967239e+02,2.012120226710081852e+02,1.441580342089025413e+00,7.202802790301957581e-01,4.616000000000000000e+04,2.413201821172379198e+02,7.455985915492957528e-01,9.908578856152513437e-01,9.292619913381819918e-01,8.319569730134938057e-01,6.341844778400820490e-03,1.874126213977351943e-03,6.921524049457751238e-01,9.977933006994723630e-01
